m,scenario,effect,segment_length,split_fraction,n_left,n_right,total_length,detector,population_gain,expected_gain_total,mean_raw_gain,mean_score,sd_score,critical_value,null_rate_zero_threshold,power_zero_threshold,power_calibrated,shift_accuracy,n_alt,n_null,alpha,optimizer_failures,seed,pattern_000,pattern_001,pattern_010,pattern_011,pattern_100,pattern_101,pattern_110,pattern_111
6,higher_mode,0.12,200,0.5,200,200,400,shared_orbit,-0.0017927159714599128,-0.7170863885839651,0.24137524245479358,-1.3680626699793066,1.0827720794417457,0.6280457786697753,0.105,0.094,0.052,,500,1000,0.05,0,1760586158,388,11,3,4,74,2,9,9
6,higher_mode,0.12,400,0.5,400,400,800,full,0.002603461111593133,2.082768889274506,4.484394774749882,-8.76139864162021,2.4901613326260876,-7.7215093307606395,0.0,0.004,0.288,,500,1000,0.05,0,94042155,352,2,1,1,107,6,13,18
6,higher_mode,0.12,400,0.5,400,400,800,fundamental,1.8567134454139378e-05,0.014853707563311502,1.066863744040455,-4.231453622507581,1.0370529818824243,-2.4896968336853034,0.003,0.006,0.066,,500,1000,0.05,0,94042155,352,2,1,1,107,6,13,18
6,higher_mode,0.12,400,0.5,400,400,800,shared_orbit,-0.0017927159714599128,-1.4341727771679302,-0.17440983265508975,-1.7838477450891896,1.3362576595002722,0.2909487100666184,0.068,0.08,0.054,,500,1000,0.05,0,94042155,352,2,1,1,107,6,13,18
6,higher_mode,0.12,800,0.5,800,800,1600,full,0.002603461111593133,4.165537778549012,6.6021095223350095,-8.376551845434946,3.325189867403382,-9.400232990397152,0.0,0.018,0.562,,500,1000,0.05,0,1858545945,217,0,1,1,249,6,19,7
6,higher_mode,0.12,800,0.5,800,800,1600,fundamental,1.8567134454139378e-05,0.029707415126623005,0.9898611781408717,-5.0016033689671096,0.9896906370764692,-3.197859283369227,0.003,0.004,0.056,,500,1000,0.05,0,1858545945,217,0,1,1,249,6,19,7
6,higher_mode,0.12,800,0.5,800,800,1600,shared_orbit,-0.0017927159714599128,-2.8683455543358605,-1.2585927523303062,-2.868030664764407,1.6806884104215478,-0.07042847569330202,0.047,0.026,0.028,,500,1000,0.05,0,1858545945,217,0,1,1,249,6,19,7
6,higher_mode,0.12,1600,0.5,1600,1600,3200,full,0.002603461111593133,8.331075557098025,10.841217156915183,-5.870312162254631,4.300143020110177,-11.357586334301008,0.0,0.09,0.918,,500,1000,0.05,0,3844031234,41,0,0,0,406,18,18,17
6,higher_mode,0.12,1600,0.5,1600,1600,3200,fundamental,1.8567134454139378e-05,0.05941483025324601,1.0556405527724602,-5.628971174895467,1.074244127356123,-3.7601464115111423,0.0,0.002,0.07,,500,1000,0.05,0,3844031234,41,0,0,0,406,18,18,17
6,higher_mode,0.12,1600,0.5,1600,1600,3200,shared_orbit,-0.0017927159714599128,-5.736691108671721,-3.3833108536909586,-4.99274876612506,2.4344942020302134,-1.061236847918576,0.015,0.028,0.07,,500,1000,0.05,0,3844031234,41,0,0,0,406,18,18,17
6,higher_mode,0.12,3200,0.5,3200,3200,6400,full,0.002603461111593133,16.66215111419605,19.188856997182942,0.7444597266132541,6.02833881676801,-12.915306321881225,0.0,0.534,0.994,,500,1000,0.05,0,3074331117,3,0,0,0,446,22,17,12
6,higher_mode,0.12,3200,0.5,3200,3200,6400,fundamental,1.8567134454139378e-05,0.11882966050649202,1.061338180332994,-6.316420727894881,1.120886480407328,-4.366300674592381,0.0,0.002,0.058,,500,1000,0.05,0,3074331117,3,0,0,0,446,22,17,12
6,higher_mode,0.12,3200,0.5,3200,3200,6400,shared_orbit,-0.0017927159714599128,-11.473382217343442,-8.171636521504963,-9.781074433939063,3.1597932856425626,-4.596180917577681,0.003,0.002,0.068,,500,1000,0.05,0,3074331117,3,0,0,0,446,22,17,12
6,higher_mode,0.18,100,0.5,100,100,200,full,0.0058638589250224775,1.1727717850044954,3.750157893734703,-6.029899619835666,2.249421620677239,-3.7578024145726925,0.001,0.016,0.148,,500,1000,0.05,0,3925973966,407,10,4,5,54,8,4,8
6,higher_mode,0.18,100,0.5,100,100,200,fundamental,9.299740476897966e-05,0.018599480953795933,1.0315646339811766,-2.88045837144697,1.0138073575547268,-0.6838933174317612,0.025,0.028,0.042,,500,1000,0.05,0,3925973966,407,10,4,5,54,8,4,8
6,higher_mode,0.18,100,0.5,100,100,200,shared_orbit,-0.004013164109938794,-0.8026328219877588,0.18284692724201296,-1.4265909851920868,1.1715000317568105,0.527422516632089,0.092,0.102,0.062,,500,1000,0.05,0,3925973966,407,10,4,5,54,8,4,8
6,higher_mode,0.18,200,0.5,200,200,400,full,0.0058638589250224775,2.345543570008991,4.855671465467353,-6.6572539995028714,2.7368405684394777,-5.844729855119272,0.001,0.024,0.328,,500,1000,0.05,0,879347744,330,1,3,2,126,11,13,14
6,higher_mode,0.18,200,0.5,200,200,400,fundamental,9.299740476897966e-05,0.037198961907591865,1.1243326700601082,-3.480837515927983,1.1850986885695396,-1.496714116044605,0.012,0.022,0.064,,500,1000,0.05,0,879347744,330,1,3,2,126,11,13,14
6,higher_mode,0.18,200,0.5,200,200,400,shared_orbit,-0.004013164109938794,-1.6052656439755175,-0.2101271952697282,-1.8195651077038284,1.445241496483078,0.16325242037537468,0.063,0.076,0.056,,500,1000,0.05,0,879347744,330,1,3,2,126,11,13,14
6,higher_mode,0.18,400,0.5,400,400,800,full,0.0058638589250224775,4.691087140017982,7.096866062460851,-6.14892735390924,3.3930797003216804,-7.639633832782195,0.0,0.048,0.624,,500,1000,0.05,0,300484428,174,7,5,2,281,6,14,11
6,higher_mode,0.18,400,0.5,400,400,800,fundamental,9.299740476897966e-05,0.07439792381518373,1.0838854470491528,-4.214431919498882,1.0267429610866037,-2.2980437210702176,0.006,0.004,0.064,,500,1000,0.05,0,300484428,174,7,5,2,281,6,14,11
6,higher_mode,0.18,400,0.5,400,400,800,shared_orbit,-0.004013164109938794,-3.210531287951035,-1.4557607465621705,-3.0651986589962705,1.7486055696484057,-0.09171574644171865,0.045,0.048,0.052,,500,1000,0.05,0,300484428,174,7,5,2,281,6,14,11
6,higher_mode,0.18,800,0.5,800,800,1600,full,0.0058638589250224775,9.382174280035963,12.130129702448382,-2.8485316653215706,4.7779320397991745,-9.347976071558358,0.0,0.252,0.94,,500,1000,0.05,0,3058822456,26,3,0,1,399,34,21,16
6,higher_mode,0.18,800,0.5,800,800,1600,fundamental,9.299740476897966e-05,0.14879584763036746,1.2007355785750269,-4.790728968532954,1.0977168243977984,-2.888642670915389,0.003,0.0,0.076,,500,1000,0.05,0,3058822456,26,3,0,1,399,34,21,16
6,higher_mode,0.18,800,0.5,800,800,1600,shared_orbit,-0.004013164109938794,-6.42106257590207,-3.840000699526218,-5.44943861196032,2.6393649108539208,-2.018705592380525,0.01,0.024,0.108,,500,1000,0.05,0,3058822456,26,3,0,1,399,34,21,16
6,higher_mode,0.18,1600,0.5,1600,1600,3200,full,0.0058638589250224775,18.764348560071927,21.08025720365664,4.368727884486822,5.992587347378289,-11.2683454511041,0.0,0.78,1.0,,500,1000,0.05,0,2619911505,0,0,0,0,410,30,35,25
6,higher_mode,0.18,1600,0.5,1600,1600,3200,fundamental,9.299740476897966e-05,0.2975916952607349,1.2853254555024087,-5.399286272165519,1.323334940804943,-3.876538206998431,0.001,0.004,0.12,,500,1000,0.05,0,2619911505,0,0,0,0,410,30,35,25
6,higher_mode,0.18,1600,0.5,1600,1600,3200,shared_orbit,-0.004013164109938794,-12.84212515180414,-9.296093801634367,-10.905531714068466,3.487404558699656,-6.426844417033704,0.001,0.0,0.11,,500,1000,0.05,0,2619911505,0,0,0,0,410,30,35,25
6,higher_mode,0.18,3200,0.5,3200,3200,6400,full,0.0058638589250224775,37.52869712014385,40.19805195488638,21.753654684316697,8.626218051086015,-13.134733106314606,0.0,0.998,1.0,,500,1000,0.05,0,506245756,0,0,0,0,373,51,40,36
6,higher_mode,0.18,3200,0.5,3200,3200,6400,fundamental,9.299740476897966e-05,0.5951833905214698,1.672407236397201,-5.705351671830675,1.638608416492633,-4.332587616489505,0.001,0.014,0.152,,500,1000,0.05,0,506245756,0,0,0,0,373,51,40,36
6,higher_mode,0.18,3200,0.5,3200,3200,6400,shared_orbit,-0.004013164109938794,-25.68425030360828,-20.22815542220918,-21.837593334643273,5.009689904510079,-16.730364834946908,0.0,0.0,0.174,,500,1000,0.05,0,506245756,0,0,0,0,373,51,40,36
6,higher_mode,0.25,100,0.5,100,100,200,full,0.011327133309330845,2.265426661866169,4.871129116361218,-4.9089283972091495,2.6396082765035724,-4.043399964224845,0.002,0.06,0.334,,500,1000,0.05,0,2876616199,319,5,3,6,137,10,8,12
6,higher_mode,0.25,100,0.5,100,100,200,fundamental,0.0003399658306963982,0.06799316613927964,1.043817984030185,-2.8682050213979617,1.0074460799291425,-1.0733394798582134,0.019,0.022,0.058,,500,1000,0.05,0,2876616199,319,5,3,6,137,10,8,12
6,higher_mode,0.25,100,0.5,100,100,200,shared_orbit,-0.0076756913924378445,-1.535138278487569,-0.2626819912831467,-1.8721199037172467,1.3421741870769444,0.23028776330481837,0.072,0.09,0.066,,500,1000,0.05,0,2876616199,319,5,3,6,137,10,8,12
6,higher_mode,0.25,200,0.5,200,200,400,full,0.011327133309330845,4.530853323732338,7.047122771237046,-4.465802693733179,3.4566826108064457,-6.040637965472843,0.001,0.114,0.634,,500,1000,0.05,0,328144594,176,4,1,2,267,11,20,19
6,higher_mode,0.25,200,0.5,200,200,400,fundamental,0.0003399658306963982,0.13598633227855927,1.116666669620476,-3.488503516367616,1.1331777438776562,-1.641679068651361,0.014,0.016,0.084,,500,1000,0.05,0,328144594,176,4,1,2,267,11,20,19
6,higher_mode,0.25,200,0.5,200,200,400,shared_orbit,-0.0076756913924378445,-3.070276556975138,-1.3004087911995754,-2.909846703633676,1.8105615207602854,-0.2969447266045335,0.036,0.058,0.072,,500,1000,0.05,0,328144594,176,4,1,2,267,11,20,19
6,higher_mode,0.25,400,0.5,400,400,800,full,0.011327133309330845,9.061706647464677,11.211556649913826,-2.034236766456264,4.23022692337204,-7.575147904836015,0.0,0.272,0.928,,500,1000,0.05,0,502237780,36,0,0,0,405,15,22,22
6,higher_mode,0.25,400,0.5,400,400,800,fundamental,0.0003399658306963982,0.27197266455711855,1.2041750568544993,-4.094142309693536,1.2513969518692378,-2.2864060450002226,0.009,0.016,0.088,,500,1000,0.05,0,502237780,36,0,0,0,405,15,22,22
6,higher_mode,0.25,400,0.5,400,400,800,shared_orbit,-0.0076756913924378445,-6.140553113950276,-3.7966659106481355,-5.406103823082238,2.416459687713257,-1.9475888250454545,0.015,0.014,0.074,,500,1000,0.05,0,502237780,36,0,0,0,405,15,22,22
6,higher_mode,0.25,800,0.5,800,800,1600,full,0.011327133309330845,18.123413294929353,20.694953755880082,5.716292388110126,5.906041063341192,-9.606003411812006,0.0,0.826,0.998,,500,1000,0.05,0,3501703591,1,0,0,0,379,41,44,35
6,higher_mode,0.25,800,0.5,800,800,1600,fundamental,0.0003399658306963982,0.5439453291142371,1.5842753879301672,-4.407189159177814,1.4635231117565428,-2.954367113436448,0.006,0.018,0.158,,500,1000,0.05,0,3501703591,1,0,0,0,379,41,44,35
6,higher_mode,0.25,800,0.5,800,800,1600,shared_orbit,-0.0076756913924378445,-12.281106227900551,-8.869694191336789,-10.47913210377089,3.7047387466383066,-6.822877844495292,0.0,0.004,0.152,,500,1000,0.05,0,3501703591,1,0,0,0,379,41,44,35
6,higher_mode,0.25,1600,0.5,1600,1600,3200,full,0.011327133309330845,36.246826589858706,38.99066600435475,22.279136685184938,8.622425896735983,-11.29721926082016,0.0,1.0,1.0,,500,1000,0.05,0,1535427596,0,0,0,0,313,72,74,41
6,higher_mode,0.25,1600,0.5,1600,1600,3200,fundamental,0.0003399658306963982,1.0878906582284742,2.0075468320064864,-4.677064895661441,1.7273274216093835,-3.6540882097494443,0.0,0.02,0.23,,500,1000,0.05,0,1535427596,0,0,0,0,313,72,74,41
6,higher_mode,0.25,1600,0.5,1600,1600,3200,shared_orbit,-0.0076756913924378445,-24.562212455801102,-19.858962685089615,-21.46840059752371,4.8707846435712785,-17.969133551771687,0.0,0.0,0.226,,500,1000,0.05,0,1535427596,0,0,0,0,313,72,74,41
6,higher_mode,0.25,3200,0.5,3200,3200,6400,full,0.011327133309330845,72.49365317971741,74.56853811424982,56.12414084368013,12.312977962351708,-12.94108990773865,0.0,1.0,1.0,,500,1000,0.05,0,358855647,0,0,0,0,184,71,135,110
6,higher_mode,0.25,3200,0.5,3200,3200,6400,fundamental,0.0003399658306963982,2.1757813164569484,3.304129520212988,-4.073629388014888,2.3668160585816653,-4.518484448055929,0.0,0.07,0.49,,500,1000,0.05,0,358855647,0,0,0,0,184,71,135,110
6,higher_mode,0.25,3200,0.5,3200,3200,6400,shared_orbit,-0.0076756913924378445,-49.124424911602205,-42.02402711695579,-43.633465029389896,6.965650292121583,-41.65367686959219,0.0,0.0,0.362,,500,1000,0.05,0,358855647,0,0,0,0,184,71,135,110
6,independent_fundamental,0.08,100,0.5,100,100,200,full,0.00034272068348034125,0.06854413669606825,2.5327116981437814,-7.247345815426587,1.538630855499423,-4.417075713292176,0.002,0.002,0.06,,500,1000,0.05,0,3488498182,449,8,3,10,16,0,2,12
6,independent_fundamental,0.08,100,0.5,100,100,200,fundamental,0.0003427500533561556,0.06855001067123112,1.0594377031288678,-2.8525853022992798,1.0350558570172883,-1.076412427979471,0.012,0.024,0.054,,500,1000,0.05,0,3488498182,449,8,3,10,16,0,2,12
6,independent_fundamental,0.08,100,0.5,100,100,200,shared_orbit,0.0002165995855794023,0.04331991711588046,0.7033785095461426,-0.9060594028879576,0.95569690888659,0.8297446888915261,0.122,0.152,0.06,,500,1000,0.05,0,3488498182,449,8,3,10,16,0,2,12
6,independent_fundamental,0.08,200,0.5,200,200,400,full,0.00034272068348034125,0.1370882733921365,2.6987847280570287,-8.814140736913195,1.7422916489680031,-5.646170236066656,0.0,0.0,0.062,,500,1000,0.05,0,1125539864,444,4,5,16,13,2,2,14
6,independent_fundamental,0.08,200,0.5,200,200,400,fundamental,0.0003427500533561556,0.13710002134246224,1.2418296806739295,-3.363340505314162,1.2034694229994305,-1.501423324187404,0.01,0.026,0.074,,500,1000,0.05,0,1125539864,444,4,5,16,13,2,2,14
6,independent_fundamental,0.08,200,0.5,200,200,400,shared_orbit,0.0002165995855794023,0.08663983423176091,0.8079664861748331,-0.8014714262592672,1.127773671501215,0.9919003921588001,0.117,0.176,0.072,,500,1000,0.05,0,1125539864,444,4,5,16,13,2,2,14
6,independent_fundamental,0.08,400,0.5,400,400,800,full,0.00034272068348034125,0.274176546784273,2.7572363977877448,-10.488557018582345,1.686062743470856,-7.762882509177146,0.0,0.0,0.08,,500,1000,0.05,0,3329998159,417,16,11,16,14,1,3,22
6,independent_fundamental,0.08,400,0.5,400,400,800,fundamental,0.0003427500533561556,0.2742000426849245,1.2791413181682925,-4.019176048379744,1.2365528805500852,-2.4490198787983273,0.003,0.012,0.104,,500,1000,0.05,0,3329998159,417,16,11,16,14,1,3,22
6,independent_fundamental,0.08,400,0.5,400,400,800,shared_orbit,0.0002165995855794023,0.17327966846352183,0.6763415710827084,-0.9330963413513916,1.1861654050157935,0.3645003590615261,0.083,0.162,0.11,,500,1000,0.05,0,3329998159,417,16,11,16,14,1,3,22
6,independent_fundamental,0.08,800,0.5,800,800,1600,full,0.00034272068348034125,0.548353093568546,3.1373004255547303,-11.841360942215225,2.0085932881528366,-9.300485479581974,0.0,0.002,0.106,,500,1000,0.05,0,3842654070,396,18,5,28,14,1,3,35
6,independent_fundamental,0.08,800,0.5,800,800,1600,fundamental,0.0003427500533561556,0.548400085369849,1.6186358047112,-4.3728287423967815,1.5692660278936015,-2.7173572279206306,0.005,0.018,0.142,,500,1000,0.05,0,3842654070,396,18,5,28,14,1,3,35
6,independent_fundamental,0.08,800,0.5,800,800,1600,shared_orbit,0.0002165995855794023,0.34655933692704366,0.7815355935968555,-0.8279023188372447,1.6478467245048063,0.40678868017873815,0.079,0.208,0.164,,500,1000,0.05,0,3842654070,396,18,5,28,14,1,3,35
6,independent_fundamental,0.08,1600,0.5,1600,1600,3200,full,0.00034272068348034125,1.096706187137092,3.625903481256064,-13.085625837913751,2.1484797694854056,-11.283447088983625,0.0,0.0,0.2,,500,1000,0.05,0,2743697600,311,26,22,41,17,5,17,61
6,independent_fundamental,0.08,1600,0.5,1600,1600,3200,fundamental,0.0003427500533561556,1.096800170739698,2.1451931724553615,-4.539418555212565,1.8016764329847335,-3.7184207077068105,0.0,0.03,0.282,,500,1000,0.05,0,2743697600,311,26,22,41,17,5,17,61
6,independent_fundamental,0.08,1600,0.5,1600,1600,3200,shared_orbit,0.0002165995855794023,0.6931186738540873,0.859381033356849,-0.7500568790772512,2.0085954192756055,0.394900008577838,0.061,0.312,0.266,,500,1000,0.05,0,2743697600,311,26,22,41,17,5,17,61
6,independent_fundamental,0.08,3200,0.5,3200,3200,6400,full,0.00034272068348034125,2.193412374274184,4.659454831183258,-13.784942439386425,2.739606317696114,-12.897487135206838,0.0,0.0,0.304,,500,1000,0.05,0,1017965841,197,95,6,50,11,7,6,128
6,independent_fundamental,0.08,3200,0.5,3200,3200,6400,fundamental,0.0003427500533561556,2.193600341479396,3.1059332656941114,-4.271825642533764,2.414959704160447,-4.089385620457065,0.0,0.066,0.38,,500,1000,0.05,0,1017965841,197,95,6,50,11,7,6,128
6,independent_fundamental,0.08,3200,0.5,3200,3200,6400,shared_orbit,0.0002165995855794023,1.3862373477081746,1.3570604896032346,-0.2523774228308657,2.8526616384406043,-0.7793717731681908,0.03,0.43,0.56,,500,1000,0.05,0,1017965841,197,95,6,50,11,7,6,128
6,independent_fundamental,0.12,100,0.5,100,100,200,full,0.000769377562837778,0.1538755125675556,2.714309243195199,-7.0657482703751695,1.6401403792715317,-3.8040863200913275,0.005,0.002,0.036,,500,1000,0.05,0,619679751,431,19,7,25,7,0,2,9
6,independent_fundamental,0.12,100,0.5,100,100,200,fundamental,0.0007695256094282232,0.15390512188564465,1.2175279306376015,-2.6944950747905456,1.1475010297484642,-0.877304772482284,0.023,0.034,0.086,,500,1000,0.05,0,619679751,431,19,7,25,7,0,2,9
6,independent_fundamental,0.12,100,0.5,100,100,200,shared_orbit,0.0004865408725889253,0.09730817451778506,0.7775933370027095,-0.8318445754313907,1.10843837758621,0.6156716089915222,0.117,0.198,0.106,,500,1000,0.05,0,619679751,431,19,7,25,7,0,2,9
6,independent_fundamental,0.12,200,0.5,200,200,400,full,0.000769377562837778,0.3077510251351112,2.865010182185862,-8.647915282784362,1.9112147433085798,-5.970284925820625,0.0,0.0,0.098,,500,1000,0.05,0,593461268,406,11,12,22,19,3,2,25
6,independent_fundamental,0.12,200,0.5,200,200,400,fundamental,0.0007695256094282232,0.3078102437712893,1.3216367491980907,-3.2835334367900004,1.3143478697955888,-1.8160920366904252,0.007,0.03,0.122,,500,1000,0.05,0,593461268,406,11,12,22,19,3,2,25
6,independent_fundamental,0.12,200,0.5,200,200,400,shared_orbit,0.0004865408725889253,0.19461634903557012,0.762456403536974,-0.8469815088971263,1.265674102818085,0.5643324413340907,0.094,0.17,0.122,,500,1000,0.05,0,593461268,406,11,12,22,19,3,2,25
6,independent_fundamental,0.12,400,0.5,400,400,800,full,0.000769377562837778,0.6155020502702224,3.2451928810570227,-10.000600535313067,2.0352980462885566,-7.595960698210277,0.0,0.002,0.098,,500,1000,0.05,0,2431312108,381,26,13,31,6,4,4,35
6,independent_fundamental,0.12,400,0.5,400,400,800,fundamental,0.0007695256094282232,0.6156204875425786,1.6976470278383986,-3.6006703387096373,1.6334826814170995,-2.3340846096706,0.005,0.038,0.166,,500,1000,0.05,0,2431312108,381,26,13,31,6,4,4,35
6,independent_fundamental,0.12,400,0.5,400,400,800,shared_orbit,0.0004865408725889253,0.38923269807114025,0.7840988092046305,-0.8253391032294697,1.7011819826738055,0.3523228425121261,0.072,0.254,0.192,,500,1000,0.05,0,2431312108,381,26,13,31,6,4,4,35
6,independent_fundamental,0.12,800,0.5,800,800,1600,full,0.000769377562837778,1.2310041005404448,3.6751764771867057,-11.303484890583247,2.1839248245629195,-9.76017825609845,0.0,0.0,0.214,,500,1000,0.05,0,2967613069,322,24,11,36,23,3,14,67
6,independent_fundamental,0.12,800,0.5,800,800,1600,fundamental,0.0007695256094282232,1.2312409750851572,2.1820969844682585,-3.8093675626397236,1.8223920737183819,-2.9110147111636175,0.0,0.042,0.256,,500,1000,0.05,0,2967613069,322,24,11,36,23,3,14,67
6,independent_fundamental,0.12,800,0.5,800,800,1600,shared_orbit,0.0004865408725889253,0.7784653961422805,0.8707958899165779,-0.7386420225175225,1.9843173009077189,0.40157851570772896,0.069,0.316,0.26,,500,1000,0.05,0,2967613069,322,24,11,36,23,3,14,67
6,independent_fundamental,0.12,1600,0.5,1600,1600,3200,full,0.000769377562837778,2.4620082010808897,4.9834845404154855,-11.72804477875433,2.764306079593521,-11.279407814704204,0.0,0.002,0.36,,500,1000,0.05,0,2213274859,185,56,17,62,7,11,8,154
6,independent_fundamental,0.12,1600,0.5,1600,1600,3200,fundamental,0.0007695256094282232,2.4624819501703143,3.4250039331552053,-3.2596077945127218,2.4389531142403493,-3.6746508512039338,0.001,0.098,0.482,,500,1000,0.05,0,2213274859,185,56,17,62,7,11,8,154
6,independent_fundamental,0.12,1600,0.5,1600,1600,3200,shared_orbit,0.0004865408725889253,1.556930792284561,1.5550679282132605,-0.05436998422083976,2.9078780292900195,-0.7863312060570251,0.028,0.482,0.566,,500,1000,0.05,0,2213274859,185,56,17,62,7,11,8,154
6,independent_fundamental,0.12,3200,0.5,3200,3200,6400,full,0.000769377562837778,4.924016402161779,7.225581786244431,-11.218815484325253,3.3588588507478057,-12.874313754196272,0.0,0.006,0.666,,500,1000,0.05,0,1686755307,30,69,6,62,1,4,2,326
6,independent_fundamental,0.12,3200,0.5,3200,3200,6400,fundamental,0.0007695256094282232,4.924963900340629,5.808541882367936,-1.5692170258599394,3.158595845557903,-4.342032098670202,0.001,0.286,0.792,,500,1000,0.05,0,1686755307,30,69,6,62,1,4,2,326
6,independent_fundamental,0.12,3200,0.5,3200,3200,6400,shared_orbit,0.0004865408725889253,3.113861584569122,2.956542394591208,1.3471044821571077,4.106790185027664,-4.211253674350542,0.008,0.612,0.922,,500,1000,0.05,0,1686755307,30,69,6,62,1,4,2,326
